food_id,Name,Coarse-grained categories,Fine-grained categories,Cuisines,Associated Cuisines,Area,Countries,Wikipedia Link,Alias,Top_15_Similar_Foods,Top_15_Same_Fine_Category,Top_15_Same_Coarse_Category
2153,Aspic,"[""meat"", ""seafood""]","[""meat jelly""]","[""Romanian"", ""Moldovan"", ""Korean"", ""Nepalese"", ""Polish"", ""Belarusian"", ""Russian"", ""Ukrainian"", ""Croatian"", ""Slovenian"", ""Danish"", ""Georgian"", ""Belgian"", ""Chinese"", ""Vietnamese""]","[""Romanian"", ""Moldovan"", ""Korean"", ""Nepalese"", ""Polish"", ""Belarusian"", ""Russian"", ""Ukrainian"", ""Croatian"", ""Slovenian"", ""Danish"", ""Georgian"", ""Belgian"", ""Chinese"", ""Vietnamese""]","[""Romanian"", ""Moldovan"", ""Korea"", ""Nepal"", ""Poland"", ""Belarus"", ""Russia"", ""Ukraine"", ""Croatia"", ""Slovenia"", ""Denmark"", ""Georgia"", ""Belgium"", ""China"", ""Vietnam""]","[""Romania"", ""Moldova"", ""Korea"", ""Nepal"", ""Poland"", ""Belarus"", ""Russia"", ""Ukraine"", ""Croatia"", ""Slovenia"", ""Denmark"", ""Georgia"", ""Belgium"", ""China"", ""Vietnam""]",https://en.wikipedia.org/wiki/Aspic,"{""ar - Arabic"": ""أسبك"", ""ca - Catalan"": ""Aspic"", ""cs - Czech"": ""Huspenina"", ""cy - Welsh"": ""Asbig"", ""da - Danish"": ""Aspic"", ""de - German"": ""Aspik"", ""el - Greek"": ""Πηχτή"", ""en-simple - Simple English"": ""Aspic"", ""es - Spanish"": ""Aspic"", ""fa - Persian"": ""آسپیک"", ""fi - Finnish"": ""Aladobi"", ""fr - French"": ""Aspic"", ""hr - Croatian"": ""Hladetina"", ""hu - Hungarian"": ""Kocsonya"", ""hy - Armenian"": ""Դոնդող"", ""id - Indonesian"": ""Aspik"", ""io - Ido"": ""Aspikjeleo"", ""it - Italian"": ""Aspic"", ""ja - Japanese"": ""アスピック"", ""jv - Javanese"": ""Aspik"", ""ko - Korean"": ""아스픽"", ""ky - Kyrgyz"": ""Килкилдек"", ""lt - Lithuanian"": ""Šaltiena"", ""lv - Latvian"": ""Galerts"", ""myv - Erzya"": ""Терьге"", ""nb - Norwegian Bokmål"": ""Kabaret"", ""nl - Dutch"": ""Aspic"", ""nn - Norwegian Nynorsk"": ""Matretten kabaret"", ""pl - Polish"": ""Chołodeć"", ""pt - Portuguese"": ""Aspic"", ""ro - Romanian"": ""Piftie"", ""ru - Russian"": ""Холодец"", ""sgs - Samogitian"": ""Kuošelīna"", ""sl - Slovenian"": ""Aspik"", ""sr - Serbian"": ""Аспик"", ""sv - Swedish"": ""Aladåb"", ""th - Thai"": ""แกงกระด้าง"", ""tr - Turkish"": ""Aspic"", ""tt - Tatar"": ""Койка"", ""uk - Ukrainian"": ""Холодець"", ""uz - Uzbek"": ""Хоlodets"", ""zh - Chinese"": ""肉凍""}","[1184, 2392, 1336, 1671, 2015, 293, 1457, 497, 2147, 1430, 1526, 2364, 1657, 1169, 1462]",[],[]
2154,Pašticada,"[""meat""]","[""braised beef""]","[""Croatian""]","[""Croatian""]","[""Dalmatia""]","[""Croatia""]",https://en.wikipedia.org/wiki/Pa%C5%A1ticada,"{""fi - Finnish"": ""Pašticada"", ""hr - Croatian"": ""Pašticada"", ""jv - Javanese"": ""Pašticada"", ""mk - Macedonian"": ""Паштицада"", ""ru - Russian"": ""Паштицада"", ""sv - Swedish"": ""Pašticada"", ""tl - Tagalog"": ""Pašticada"", ""uk - Ukrainian"": ""Паштицада"", ""uz - Uzbek"": ""Pashtisada""}","[1202, 2401, 2115, 2146, 396, 1395, 1910, 1285, 2258, 2147, 1591, 1987, 1520, 960, 170]",[],"[2115, 396, 1285, 2147, 1987, 2114, 1966, 1310, 1965, 2229, 1988, 1365, 550, 1490, 2061]"
2155,Krofne,"[""doughnut""]","[""doughnut""]","[""Albanian"",""Croatian"",""Slovenian"",""Bosnian"",""Serbian"",""Slovenian"",""Macedonian""]","[""Albanian"",""Croatian"",""Slovenian"",""Bosnian"",""Serbian"",""Slovenian"",""Macedonian""]","[""Balkans""]","[""Croatia"",""Slovenia"",""Serbia"",""Bosnia and Herzegovina"",""Albania"",""Bulgaria"",""Greece"",""Montenegro""]",https://en.wikipedia.org/wiki/Krofne,"{""el - Greek"": ""Κρόφνε"", ""hr - Croatian"": ""Pokladnica"", ""it - Italian"": ""Krapfen"", ""jv - Javanese"": ""Krofne"", ""sr - Serbian"": ""Крофна""}","[433, 1419, 757, 798, 752, 873, 758, 648, 2283, 696, 536, 2203, 753, 864, 2178]","[1419, 864, 1209, 1420, 726, 2186, 821, 1120]","[433, 1419, 757, 873, 864, 1420, 2186, 1639, 821]"
2156,Turoš,"[""cheese""]","[""cheese""]","[""Croatian""]","[""Croatian""]","[""Medimurje""]","[""Croatia""]",https://en.wikipedia.org/wiki/Turo%C5%A1,"{""de - German"": ""Turoš"", ""he - Hebrew"": ""טורוש"", ""hr - Croatian"": ""Turoš"", ""ru - Russian"": ""Турош"", ""uk - Ukrainian"": ""Турош""}","[2110, 1395, 964, 2087, 2407, 2165, 2217, 2145, 1910, 1213, 1394, 2109, 1712, 699, 2111]","[2110, 2165, 2109, 2111, 1867, 2179, 2108]","[2110, 2407, 2165, 2217, 2109, 2111, 1867, 2179, 2397, 2108, 2008]"
2157,Areias,"[""pastry""]","[""biscuit"", ""cake""]","[""Portuguese""]","[""Portuguese""]","[""Portugal""]","[""Portugal""]",https://en.wikipedia.org/wiki/Areias_(Portuguese_food),{},"[574, 661, 699, 583, 2275, 581, 578, 667, 647, 618, 629, 591, 610, 643, 632]",[716],"[748, 230, 1309, 737, 765, 854, 779, 1210, 1174, 2297, 878, 922, 726, 2293, 741]"
2158,Duck rice,"[""rice""]","[""mixed rice""]","[""Chinese""]","[""Singaporean"",""Malaysian"",""Bruneian"",""Indonesian"",""Bruneian"",""Thai""]","[""Greater China"",""Mainland Southeast Asia"",""Maritime Southeast Asia""]","[""Singapore"",""Malaysia"",""Brunei"",""Indonesia"",""Brunei"",""Thailand"",""China""]",https://en.wikipedia.org/wiki/Duck_rice,"{""id - Indonesian"": ""Nasi bebek"", ""ja - Japanese"": ""鴨飯"", ""jv - Javanese"": ""Sega bèbèk"", ""ko - Korean"": ""오리고기밥"", ""th - Thai"": ""ข้าวหน้าเป็ด""}","[1692, 2240, 1690, 73, 23, 2246, 2245, 26, 27, 143, 22, 86, 185, 59, 30]","[1692, 2246, 2245, 143, 185, 68, 75, 212, 71, 1682, 1683, 114, 1684, 91, 184]","[1692, 2240, 1690, 73, 23, 2246, 2245, 26, 27, 143, 22, 185, 59, 30, 68]"
2159,Bacalhau à Brás,"[""fish""]","[""salted fish"", ""cod""]","[""Portuguese""]","[""Portuguese""]","[""Lisbon""]","[""Portugal""]",https://en.wikipedia.org/wiki/Bacalhau_%C3%A0_Br%C3%A1s,"{""es - Spanish"": ""Bacalhau à Brás"", ""eu - Basque"": ""Bacalhau à Brás"", ""fi - Finnish"": ""Bacalhau à Brás"", ""fr - French"": ""Bacalhau à Brás"", ""it - Italian"": ""Baccalà alla Bras"", ""jv - Javanese"": ""Bacalhau à brás"", ""pt - Portuguese"": ""Bacalhau à Brás"", ""sv - Swedish"": ""Bacalhau à Brás"", ""th - Thai"": ""บากัลเยาอาบรัช"", ""uk - Ukrainian"": ""Бакаляу-а-Браш""}","[2113, 2403, 2140, 2404, 2139, 1165, 2398, 1177, 1800, 1848, 2167, 924, 1794, 1850, 1793]",[],"[2113, 2403, 2404, 2398, 2336, 2117, 2191, 2410, 1702, 61, 1186, 1267, 2119, 1277, 1169]"
2160,Bifana,"[""sandwich""]","[""sandwich""]","[""Portuguese""]","[""Portuguese""]","[""Vendas Novas""]","[""Portugal""]",https://en.wikipedia.org/wiki/Bifana,"{""es - Spanish"": ""Bifana"", ""fr - French"": ""Bifana"", ""he - Hebrew"": ""ביפאנה"", ""pl - Polish"": ""Bifana"", ""pt - Portuguese"": ""Bifana"", ""th - Thai"": ""บีฟานา""}","[1952, 973, 1697, 2172, 2061, 1743, 1499, 396, 1495, 1395, 2311, 1491, 2154, 2406, 1413]","[1952, 1697, 1743, 1754, 1406, 1435, 1760, 1979, 395, 1758, 1736, 1755, 848, 1738, 1780]","[1952, 1697, 1435, 2281, 1736, 1481, 1442, 1376, 1698]"
2161,Tripas à moda do Porto,"[""rice""]","[""mixed rice""]","[""Portuguese""]","[""Portuguese""]","[""Porto""]","[""Portugal""]",https://en.wikipedia.org/wiki/Tripas_%C3%A0_moda_do_Porto,"{""an - Aragonese"": ""Tripas à moda do Porto"", ""fa - Persian"": ""سیرابی شیردان به سبک پرتو"", ""gl - Galician"": ""Tripas à moda do Porto"", ""la - Latin"": ""Omasa modo Portucalensi"", ""pt - Portuguese"": ""Tripas à moda do Porto"", ""ru - Russian"": ""Требуха по-португальски"", ""uk - Ukrainian"": ""Рубець по-португальськи""}","[1265, 1917, 1927, 2050, 80, 2021, 2174, 165, 2248, 2172, 1904, 1536, 2115, 1612, 1527]","[80, 2174, 165, 2172, 192, 183, 1682, 75, 2244, 43, 208, 217, 46, 95, 186]","[80, 2174, 165, 2248, 2172, 84, 192, 2080, 183, 2078, 1682, 75, 2244, 43, 164]"
2162,Broa de Avintes,"[""bread""]","[""bread""]","[""Portuguese""]","[""Portuguese""]","[""Avintes""]","[""Portugal""]",https://en.wikipedia.org/wiki/Broa_de_Avintes,"{""ca - Catalan"": ""Broa de Avintes"", ""es - Spanish"": ""Broa de Avintes"", ""pt - Portuguese"": ""Broa de Avintes""}","[1053, 1054, 1141, 1042, 1112, 1143, 2308, 1142, 1152, 1006, 1745, 1240, 569, 2166, 1048]","[1141, 1143, 2308, 1142, 1006, 1745, 1240, 2166, 1154, 1111, 2311, 2313, 187, 2310, 1153]","[1053, 1054, 1141, 1042, 1112, 1143, 2308, 1142, 1152, 1006, 1745, 1240, 569, 2166, 1048]"
2163,Torricado,"[""bread""]","[""toast""]","[""Portuguese""]","[""Portuguese""]","[""Ribatejo""]","[""Portugal""]",https://en.wikipedia.org/wiki/Torricado,"{""es - Spanish"": ""Torricado"", ""pt - Portuguese"": ""Torricado"", ""uk - Ukrainian"": ""Торрікаду""}","[2055, 562, 380, 1116, 2054, 2084, 1045, 1025, 699, 659, 1140, 2012, 1378, 1268, 937]","[1821, 1798, 567]","[562, 380, 1116, 2084, 1045, 1025, 1140, 2012, 1378, 1268, 2051, 2031, 1778, 2060, 1100]"
2164,Folar,"[""bread""]","[""sweet bread""]","[""Portuguese""]","[""Portuguese""]","[""Valpaços"",""Chaves""]","[""Portugal""]",https://en.wikipedia.org/wiki/Folar,"{""arz - Egyptian Arabic"": ""فولار"", ""az - Azerbaijani"": ""Folar"", ""be-tarask - Belarusian (Taraškievica orthography)"": ""Фалар"", ""de - German"": ""Folar"", ""es - Spanish"": ""Folar"", ""fr - French"": ""Folar"", ""he - Hebrew"": ""פולאר"", ""pt - Portuguese"": ""Folar"", ""ru - Russian"": ""Фолар"", ""uk - Ukrainian"": ""Фолар""}","[748, 2084, 1750, 761, 1159, 411, 1077, 2378, 1118, 1152, 1135, 788, 2308, 1742, 2094]","[2378, 1152, 2094, 1011, 2314, 1013, 1740, 1089, 1022, 880, 1739, 826, 2305, 1215, 2293]","[2084, 1750, 761, 1159, 411, 1077, 2378, 1118, 1152, 1135, 788, 2308, 1742, 2094, 1031]"
2165,Queijo de Azeitão,"[""cheese""]","[""cheese""]","[""Portuguese""]","[""Portuguese""]","[""Azeitão"", ""Setúbal""]","[""Portugal""]",https://en.wikipedia.org/wiki/Queijo_de_Azeit%C3%A3o,"{""arz - Egyptian Arabic"": ""كويچو د ازيتاو"", ""de - German"": ""Queijo de Azeitão"", ""es - Spanish"": ""Queijo de Azeitão"", ""fr - French"": ""Queijo de Azeitão"", ""id - Indonesian"": ""Azeitão"", ""it - Italian"": ""Azeitão"", ""ko - Korean"": ""아제이탕 치즈"", ""pt - Portuguese"": ""Queijo de Azeitão"", ""sv - Swedish"": ""Azeitão""}","[1145, 1853, 2138, 2111, 2121, 2136, 2179, 2407, 2156, 2058, 847, 2124, 2110, 2120, 2087]","[2111, 2179, 2156, 2110, 2108, 1867, 2109]","[2111, 2179, 2407, 2156, 2110, 2217, 2108, 2008, 1867, 2109, 2397]"
2166,Pão de Mafra,"[""bread""]","[""bread""]","[""Portuguese""]","[""Portuguese""]","[""Mafra""]","[""Portugal""]",https://en.wikipedia.org/wiki/P%C3%A3o_de_Mafra,"{""es - Spanish"": ""Pan de Mafra"", ""pt - Portuguese"": ""Pão de Mafra""}","[1152, 1142, 1145, 1778, 1143, 1112, 2136, 1116, 1141, 1153, 2162, 562, 1050, 1736, 1148]","[1142, 1143, 1141, 1153, 2162, 1050, 2313, 1745, 2308, 1240, 1268, 2309, 1111, 1051, 1134]","[1152, 1142, 1145, 1778, 1143, 1112, 1116, 1141, 1153, 2162, 562, 1050, 1148, 2313, 569]"
2167,Polvo à lagareiro,"[""seafood""]","[""octopus""]","[""Portuguese""]","[""Portuguese""]","[""Tras-os-Montes""]","[""Portugal""]",https://en.wikipedia.org/wiki/Polvo_%C3%A0_lagareiro,"{""it - Italian"": ""Polpo alla frantoiana"", ""pt - Portuguese"": ""Polvo à lagareiro""}","[2140, 2340, 2139, 1430, 2404, 2403, 1046, 2365, 1601, 2409, 2159, 1761, 1550, 1861, 2174]",[],"[1430, 1428, 2009, 2006, 1705, 541, 1708, 1704, 2112]"
2168,Churrasco,"[""meat""]","[""grilled beef""]","[""South American"",""Iberian""]","[""South American"",""Iberian""]","[""Rio Grande do Sul"",""Santa Catarina"",""Paraná"",""Guayaquil""]","[""Bolivia"",""Brazil"",""Uruguay"",""Argentina"",""Nicaragua"",""Dominican Republic"",""Ecuador"",""Guatemala"",""Portugal"",""Chile"",""Puerto Rico""]",https://en.wikipedia.org/wiki/Churrasco,"{""ar - Arabic"": ""شوهاسكو"", ""ca - Catalan"": ""Xurrasco"", ""de - German"": ""Churrasco"", ""es - Spanish"": ""Churrasco"", ""eu - Basque"": ""Churrasco"", ""fr - French"": ""Churrasco"", ""gl - Galician"": ""Churrasco"", ""it - Italian"": ""Churrasco"", ""ja - Japanese"": ""シュハスコ"", ""jv - Javanese"": ""Churrasco"", ""ko - Korean"": ""슈하스쿠"", ""oc - Occitan"": ""Churrasco"", ""pt - Portuguese"": ""Churrasco"", ""ru - Russian"": ""Чурраско"", ""th - Thai"": ""ชูรัสกู"", ""tl - Tagalog"": ""Churrasco"", ""uk - Ukrainian"": ""Чураско"", ""vi - Vietnamese"": ""Churrasco"", ""yue - Cantonese"": ""巴西燒烤"", ""zh - Chinese"": ""巴西烤肉""}","[1492, 2062, 1953, 122, 2394, 2067, 1211, 2170, 1495, 2091, 1205, 2115, 1546, 2053, 2172]",[1367],"[2062, 1953, 2394, 2067, 2170, 1495, 2115, 2053, 1962, 1411, 1443, 2390, 1499, 2114, 2063]"
2169,Rojões,"[""meat""]","[""fried pork""]","[""Portuguese""]","[""Portuguese""]","[""Minho""]","[""Portugal""]",https://en.wikipedia.org/wiki/Roj%C3%B5es,"{""es - Spanish"": ""Rojões à moda do Minho"", ""pt - Portuguese"": ""Rojões à moda do Minho""}","[1963, 2394, 541, 2174, 1329, 2004, 2173, 2065, 2390, 2170, 1185, 542, 1602, 1972, 1521]",[1786],"[1963, 2394, 2390, 2170, 1185, 1972, 1971, 1478, 2405, 2067, 2053, 2393, 1968, 1786, 1953]"
2170,Empadão,"[""meat""]","[""sliced meat""]","[""Portuguese""]","[""Portuguese""]","[""Portugal"",""Brazil""]","[""Portugal"",""Brazil""]",https://en.wikipedia.org/wiki/Empad%C3%A3o,"{""fr - French"": ""Empadão"", ""jv - Javanese"": ""Empadão"", ""pt - Portuguese"": ""Empadão""}","[2174, 764, 122, 1265, 2114, 2030, 1403, 2390, 2169, 2168, 2161, 165, 2166, 1379, 1142]",[],"[2114, 2030, 2390, 2169, 2168, 1965, 2346, 2115, 1411, 2147, 1967, 1963, 1986, 1968, 2405]"
2171,Roast chicken,"[""chicken""]","[""roasted chicken""]","[""Global""]","[""Global""]","[""Global""]","[""Global""]",https://en.wikipedia.org/wiki/Roast_chicken,"{""am - Amharic"": ""የዶሮ አሮስቶ"", ""ar - Arabic"": ""دجاجة مشوية"", ""bn - Bangla"": ""রোস্ট মুরগি"", ""ca - Catalan"": ""Pollastre rostit"", ""de - German"": ""Brathähnchen"", ""el - Greek"": ""Ψητό κοτόπουλο"", ""es - Spanish"": ""Pollo asado"", ""et - Estonian"": ""Ahjukana"", ""eu - Basque"": ""Oilasko erre"", ""fr - French"": ""Poulet rôti"", ""he - Hebrew"": ""עוף צלוי"", ""id - Indonesian"": ""Ayam panggang"", ""it - Italian"": ""Pollo arrosto"", ""ja - Japanese"": ""ローストチキン"", ""jv - Javanese"": ""Pitik panggang"", ""ko - Korean"": ""통닭구이"", ""ms - Malay"": ""Ayam panggang"", ""tr - Turkish"": ""Tavuk kızartması"", ""vi - Vietnamese"": ""Gà quay"", ""yue - Cantonese"": ""燒雞"", ""zh - Chinese"": ""烤鸡""}","[1172, 2068, 1201, 7, 917, 8, 1718, 1168, 86, 1521, 1799, 2082, 1313, 1379, 2349]",[],"[1293, 2338, 1388]"
2172,Bife a cavalo,"[""rice""]","[""mixed rice""]","[""Portuguese"",""Argentinian"",""Brazilian""]","[""Portuguese"",""Argentinian"",""Brazilian""]","[""Portugal"",""Argentina"",""Brazil""]","[""Portugal"",""Argentina"",""Brazil""]",https://en.wikipedia.org/wiki/Bife_a_cavalo,"{""he - Hebrew"": ""ביטוק"", ""ko - Korean"": ""비프 아 카발루"", ""pt - Portuguese"": ""Bife a cavalo""}","[1265, 2062, 165, 2061, 80, 208, 1553, 2115, 2080, 1310, 2161, 1840, 1934, 192, 2064]","[165, 80, 208, 2161, 192, 43, 122, 46, 202, 1682, 170, 217, 95, 41, 183]","[165, 80, 208, 2080, 2161, 192, 43, 122, 2248, 46, 202, 1682, 170, 217, 95]"
2173,Xarém,"[""soup""]","[""thick soup""]","[""Portuguese""]","[""Portuguese""]","[""Algarve""]","[""Portugal"",""Cape Verde"",""Brazil""]",https://en.wikipedia.org/wiki/Xar%C3%A9m,"{""es - Spanish"": ""Xerém"", ""pt - Portuguese"": ""Xerém""}","[2366, 2329, 2169, 1601, 324, 2176, 196, 1600, 1377, 1777, 2024, 2085, 1317, 541, 1884]",[1192],"[2366, 1601, 2176, 1600, 1777, 2024, 2085, 1317, 1884, 2177, 2388, 1192, 1193, 2237, 2367]"
2174,Cozido à portuguesa,"[""rice""]","[""mixed rice""]","[""Portuguese""]","[""Portuguese""]","[""Portugal""]","[""Portugal""]",https://en.wikipedia.org/wiki/Cozido_%C3%A0_portuguesa,"{""es - Spanish"": ""Cozido à portuguesa"", ""gl - Galician"": ""Cozido à portuguesa"", ""jv - Javanese"": ""Cozido à portuguesa"", ""ko - Korean"": ""코지두 아 포르투게자"", ""la - Latin"": ""Elixura Lusitanica"", ""pt - Portuguese"": ""Cozido à portuguesa"", ""sv - Swedish"": ""Cozido"", ""uk - Ukrainian"": ""Козіду а португеза""}","[2170, 1927, 2404, 2161, 2169, 1405, 2139, 1583, 1589, 1379, 95, 1963, 2023, 2140, 1944]","[2161, 95, 80, 192, 122, 111, 43, 202, 165, 130, 218, 2172, 71, 31, 41]","[2161, 95, 80, 192, 122, 2080, 2248, 111, 43, 196, 202, 165, 130, 218, 2172]"
2175,Cebolada,"[""stew""]","[""paste"", ""sauce"", ""stew""]","[""Portuguese""]","[""Portuguese""]","[""Portugal""]","[""Portugal""]",https://en.wikipedia.org/wiki/Cebolada,"{""he - Hebrew"": ""סבולאדה"", ""jv - Javanese"": ""Cebolada"", ""ru - Russian"": ""Себолада"", ""uk - Ukrainian"": ""Себолада""}","[1589, 2362, 1265, 1609, 2024, 1583, 1506, 1603, 1588, 1605, 504, 1925, 2080, 2010, 1250]",[],"[1589, 1609, 1583, 1506, 1603, 1588, 1250, 1237, 1939, 63, 2356, 1568, 1549, 1611, 1569]"
2176,Canja de galinha,"[""soup""]","[""chicken soup""]","[""Portuguese"",""Brazilian"",""Cape Verdean""]","[""Portuguese"",""Brazilian"",""Cape Verdean""]","[""Portugal"",""Brazil"",""Cape Verde""]","[""Portugal"",""Brazil"",""Cape Verde""]",https://en.wikipedia.org/wiki/Canja_de_galinha,"{""es - Spanish"": ""Canja"", ""jv - Javanese"": ""Canja de galinha"", ""pt - Portuguese"": ""Canja"", ""ru - Russian"": ""Канжа де галинья"", ""uk - Ukrainian"": ""Канжа де галінья""}","[1521, 2082, 2237, 2367, 1379, 1506, 1339, 1317, 1790, 63, 42, 2404, 2132, 2140, 2365]","[1339, 2351]","[2082, 2237, 2367, 1339, 1317, 1790, 2365, 1826, 1193, 2173, 1791, 1607, 1612, 3, 2181]"
2177,Caldo verde,"[""soup""]","[""vegetable soup""]","[""Portuguese""]","[""Portuguese""]","[""Minho""]","[""Portugal"",""Brazil""]",https://en.wikipedia.org/wiki/Caldo_verde,"{""az - Azerbaijani"": ""Kaldu Verde"", ""de - German"": ""Caldo verde"", ""es - Spanish"": ""Caldo verde"", ""eu - Basque"": ""Caldo verde"", ""fr - French"": ""Caldo verde"", ""gl - Galician"": ""Caldo verde"", ""hy - Armenian"": ""Կալդու վերդե"", ""it - Italian"": ""Caldo verde"", ""ja - Japanese"": ""カルド・ヴェルデ"", ""jv - Javanese"": ""Caldo verde"", ""ko - Korean"": ""칼두 베르드"", ""nl - Dutch"": ""Caldo verde"", ""pl - Polish"": ""Caldo verde"", ""pt - Portuguese"": ""Caldo verde"", ""ru - Russian"": ""Калду верде"", ""sv - Swedish"": ""Caldo verde"", ""uk - Ukrainian"": ""Калду верде"", ""yue - Cantonese"": ""薯茸青菜湯"", ""zh - Chinese"": ""葡式甘蓝汤""}","[1612, 1604, 2082, 2058, 2085, 1768, 2024, 2076, 1589, 1609, 2367, 37, 2366, 1601, 2021]","[1612, 2058, 1768, 2024, 1766, 1614, 1193, 1262, 1256, 1767, 1301, 1261]","[1612, 1604, 2082, 2058, 2085, 2024, 2367, 2366, 1601, 2021, 1599, 2237, 1190, 1948, 2319]"
2178,Lokma,"[""dessert""]","[""deep-fried dessert""]","[""Iraqi"", ""Syrian"", ""Turkish"", ""Iranian"", ""Kuwaiti""]","[""Iraqi"", ""Syrian"", ""Turkish"", ""Iranian"", ""Kuwaiti"", ""Greek"", ""Arabic"", ""Cypriot""]","[""Mesopotamia""]","[""Iraq"", ""Syria"", ""Turkey"", ""Iran"", ""Kuwait""]",https://en.wikipedia.org/wiki/Lokma,"{""ar - Arabic"": ""لقيمات"", ""arz - Egyptian Arabic"": ""لقمة القاضى"", ""bn - Bangla"": ""লোকমা"", ""de - German"": ""Lokma"", ""el - Greek"": ""Λουκουμάς"", ""en-simple - Simple English"": ""Lokma"", ""es - Spanish"": ""Lokma"", ""fa - Persian"": ""لقمه"", ""fr - French"": ""Lokma"", ""he - Hebrew"": ""לוקמס"", ""it - Italian"": ""Lokma"", ""jv - Javanese"": ""Lokma"", ""ka - Georgian"": ""ლოკმა"", ""ko - Korean"": ""로크마"", ""ku - Kurdish"": ""Loqme"", ""mk - Macedonian"": ""Локма"", ""pnt - Pontic"": ""Τσιριχτά"", ""ro - Romanian"": ""Lokma"", ""ru - Russian"": ""Лукумадес"", ""tr - Turkish"": ""Lokma"", ""uk - Ukrainian"": ""Лукумадес"", ""vep - Veps"": ""Lukumades""}","[723, 655, 229, 1309, 645, 2186, 585, 1097, 1750, 521, 1098, 1964, 1146, 642, 193]",[],"[723, 127, 853, 2256, 264, 2383, 863, 656, 101, 2122, 587, 786, 811, 2083, 880]"
2179,Akkawi,"[""cheese""]","[""cheese""]","[""Israeli"", ""Palestinian"", ""Lebanese"", ""Jordanian"", ""Syrian"", ""Egyptian"", ""Cypriot""]","[""Israeli"", ""Palestinian"", ""Lebanese"", ""Jordanian"", ""Syrian"", ""Egyptian"", ""Cypriot""]","[""Akka"",""Acre""]","[""Israel"", ""Palestine"", ""Lebanon"", ""Jordan"", ""Syria"", ""Egypt"", ""Cyprus""]",https://en.wikipedia.org/wiki/Akkawi,"{""ar - Arabic"": ""جبنة عكاوي"", ""de - German"": ""Akkawi"", ""es - Spanish"": ""Queso akkawi"", ""fa - Persian"": ""عکاوی"", ""fr - French"": ""Fromage de Saint Jean d'Acre"", ""he - Hebrew"": ""גבינה עכואית"", ""jv - Javanese"": ""Akkawi"", ""ko - Korean"": ""악카 치즈"", ""lv - Latvian"": ""Akavi siers"", ""ms - Malay"": ""Akkawi"", ""pt - Portuguese"": ""Akkawi"", ""ru - Russian"": ""Аккави"", ""uk - Ukrainian"": ""Акаві"", ""uz - Uzbek"": ""Akkavi"", ""vi - Vietnamese"": ""Akkawi""}","[2217, 2165, 2111, 2110, 2039, 2407, 2156, 1165, 2109, 942, 725, 1223, 1856, 1175, 1788]","[2165, 2111, 2110, 2156, 2109, 1867, 2108]","[2217, 2165, 2111, 2110, 2407, 2156, 2109, 1867, 2108, 2397, 2008]"
