,Name,Wikipedia Link,json_aliases
2462,Moussaka,https://en.wikipedia.org/wiki/Moussaka,"{""ar - Arabic"": ""مسقعة"", ""arz - Egyptian Arabic"": ""مسقعه"", ""ba - Bashkir"": ""Мусака"", ""ban - Balinese"": ""Moussaka"", ""be - Belarusian"": ""Мусака"", ""bg - Bulgarian"": ""Мусака"", ""bn - Bangla"": ""মুসাকা"", ""bs - Bosnian"": ""Musaka"", ""ca - Catalan"": ""Mussaca"", ""ceb - Cebuano"": ""Musaka"", ""ckb - Central Kurdish"": ""تەپسی"", ""cs - Czech"": ""Musaka"", ""da - Danish"": ""Musaka"", ""de - German"": ""Moussaka"", ""el - Greek"": ""Μουσακάς"", ""eo - Esperanto"": ""Musako"", ""es - Spanish"": ""Musaca"", ""eu - Basque"": ""Musaka"", ""fa - Persian"": ""موساکا"", ""fi - Finnish"": ""Musaka"", ""fr - French"": ""Moussaka"", ""gl - Galician"": ""Musaca"", ""he - Hebrew"": ""מוסקה"", ""hr - Croatian"": ""Musaka"", ""hu - Hungarian"": ""Muszaka"", ""hy - Armenian"": ""Մուսակա"", ""id - Indonesian"": ""Moussaka"", ""io - Ido"": ""Musako"", ""it - Italian"": ""Moussakà"", ""ja - Japanese"": ""ムサカ"", ""jv - Javanese"": ""Moussaka"", ""ka - Georgian"": ""მუსაკა"", ""ko - Korean"": ""무사카"", ""lmo - Lombard"": ""Mussacà"", ""mk - Macedonian"": ""Мусака"", ""nb - Norwegian Bokmål"": ""Moussaka"", ""nl - Dutch"": ""Moussaka"", ""nn - Norwegian Nynorsk"": ""Moussaka"", ""nrf - Norman"": ""Moussaka"", ""pa - Punjabi"": ""ਮੌਸਾਕਾ"", ""pl - Polish"": ""Musaka"", ""pt - Portuguese"": ""Mussaca"", ""ro - Romanian"": ""Musaca"", ""ru - Russian"": ""Мусака"", ""sh - Serbo-Croatian"": ""Musaka"", ""sk - Slovak"": ""Musaka"", ""sl - Slovenian"": ""Musaka"", ""sq - Albanian"": ""Musaka"", ""sr - Serbian"": ""Мусака"", ""sv - Swedish"": ""Moussaka"", ""tl - Tagalog"": ""Musaka"", ""tr - Turkish"": ""Musakka"", ""uk - Ukrainian"": ""Мусака"", ""ur - Urdu"": ""مسقعہ"", ""vi - Vietnamese"": ""Moussaka"", ""zh - Chinese"": ""木莎卡""}"
2463,Mombar,https://en.wikipedia.org/wiki/Mombar,"{""ar - Arabic"": ""ممبار"", ""arz - Egyptian Arabic"": ""ممبار"", ""bn - Bangla"": ""মোম্বার"", ""en-simple - Simple English"": ""Mombar"", ""es - Spanish"": ""Mombar"", ""jv - Javanese"": ""Mombar""}"
2464,Basbousa,https://en.wikipedia.org/wiki/Basbousa,"{""ar - Arabic"": ""بسبوسة"", ""arz - Egyptian Arabic"": ""بسبوسه"", ""bg - Bulgarian"": ""Реване"", ""ca - Catalan"": ""Basbussa"", ""cs - Czech"": ""Basbousa"", ""cy - Welsh"": ""Basbousa"", ""el - Greek"": ""Ρεβανί"", ""es - Spanish"": ""Basbusa"", ""fa - Persian"": ""بسبوسه"", ""fr - French"": ""Basboussa"", ""he - Hebrew"": ""בסבוסה"", ""id - Indonesian"": ""Basbousa"", ""it - Italian"": ""Basbousa"", ""ja - Japanese"": ""バスブーサ"", ""jv - Javanese"": ""Basbousa"", ""ko - Korean"": ""바스부사"", ""ku - Kurdish"": ""Rewanî"", ""kw - Cornish"": ""Basbousa"", ""mk - Macedonian"": ""Раванија"", ""ms - Malay"": ""Basbusah"", ""nl - Dutch"": ""Basbousa"", ""pt - Portuguese"": ""Basboussa"", ""ru - Russian"": ""Басбуса"", ""so - Somali"": ""Qureebaad"", ""sq - Albanian"": ""Revanija"", ""tr - Turkish"": ""Revani"", ""uk - Ukrainian"": ""Басбуса"", ""uz - Uzbek"": ""Basbusa shirinligi""}"
2465,Lokma,https://en.wikipedia.org/wiki/Lokma,"{""ar - Arabic"": ""لقيمات"", ""arz - Egyptian Arabic"": ""لقمة القاضى"", ""bn - Bangla"": ""লোকমা"", ""de - German"": ""Lokma"", ""el - Greek"": ""Λουκουμάς"", ""en-simple - Simple English"": ""Lokma"", ""es - Spanish"": ""Lokma"", ""fa - Persian"": ""لقمه"", ""fr - French"": ""Lokma"", ""he - Hebrew"": ""לוקמס"", ""it - Italian"": ""Lokma"", ""jv - Javanese"": ""Lokma"", ""ka - Georgian"": ""ლოკმა"", ""ko - Korean"": ""로크마"", ""ku - Kurdish"": ""Loqme"", ""mk - Macedonian"": ""Локма"", ""pnt - Pontic"": ""Τσιριχτά"", ""ro - Romanian"": ""Lokma"", ""ru - Russian"": ""Лукумадес"", ""tr - Turkish"": ""Lokma"", ""uk - Ukrainian"": ""Лукумадес"", ""vep - Veps"": ""Lukumades""}"
2466,Akkawi,https://en.wikipedia.org/wiki/Akkawi,"{""ar - Arabic"": ""جبنة عكاوي"", ""de - German"": ""Akkawi"", ""es - Spanish"": ""Queso akkawi"", ""fa - Persian"": ""عکاوی"", ""fr - French"": ""Fromage de Saint Jean d'Acre"", ""he - Hebrew"": ""גבינה עכואית"", ""jv - Javanese"": ""Akkawi"", ""ko - Korean"": ""악카 치즈"", ""lv - Latvian"": ""Akavi siers"", ""ms - Malay"": ""Akkawi"", ""pt - Portuguese"": ""Akkawi"", ""ru - Russian"": ""Аккави"", ""uk - Ukrainian"": ""Акаві"", ""uz - Uzbek"": ""Akkavi"", ""vi - Vietnamese"": ""Akkawi""}"
2467,Halva,https://en.wikipedia.org/wiki/Halva,"{""ar - Arabic"": ""حلاوة"", ""arz - Egyptian Arabic"": ""حلاوة طحينيه"", ""az - Azerbaijani"": ""Halva"", ""azb - South Azerbaijani"": ""حالوا"", ""be - Belarusian"": ""Халва"", ""be-tarask - Belarusian (Taraškievica orthography)"": ""Халва"", ""bg - Bulgarian"": ""Халва"", ""bn - Bangla"": ""হালুয়া"", ""bs - Bosnian"": ""Halva"", ""ca - Catalan"": ""Halva"", ""ckb - Central Kurdish"": ""حەڵوا"", ""cs - Czech"": ""Chalva"", ""cv - Chuvash"": ""Халва"", ""cy - Welsh"": ""Halfa"", ""de - German"": ""Halva"", ""diq - Zazaki"": ""Helawci"", ""el - Greek"": ""Χαλβάς"", ""en-simple - Simple English"": ""Halva"", ""eo - Esperanto"": ""Halvao"", ""es - Spanish"": ""Halva"", ""et - Estonian"": ""Halvaa"", ""fa - Persian"": ""حلوا"", ""fi - Finnish"": ""Halva"", ""fr - French"": ""Halva"", ""gu - Gujarati"": ""હલવો"", ""he - Hebrew"": ""חלווה"", ""hi - Hindi"": ""हलवा"", ""hr - Croatian"": ""Halva"", ""hu - Hungarian"": ""Halva"", ""hy - Armenian"": ""Հալվա"", ""id - Indonesian"": ""Halva"", ""it - Italian"": ""Halva"", ""ja - Japanese"": ""ハルヴァ"", ""jv - Javanese"": ""Halva"", ""ka - Georgian"": ""ჰალვა"", ""kn - Kannada"": ""ಹಲ್ವಾ"", ""ko - Korean"": ""할와"", ""ku - Kurdish"": ""Helaw"", ""la - Latin"": ""Chaloe"", ""lt - Lithuanian"": ""Chalva"", ""lv - Latvian"": ""Halva"", ""mai - Maithili"": ""हलुआ"", ""mk - Macedonian"": ""Алва"", ""ml - Malayalam"": ""ഹൽ‌വ"", ""mr - Marathi"": ""हलवा"", ""ms - Malay"": ""Halua"", ""ne - Nepali"": ""हलुवा"", ""nl - Dutch"": ""Halva"", ""pa - Punjabi"": ""ਹਲਵਾ"", ""pl - Polish"": ""Chałwa"", ""pnb - Western Punjabi"": ""حلوا"", ""pt - Portuguese"": ""Halva"", ""ro - Romanian"": ""Halva"", ""ru - Russian"": ""Халва"", ""sgs - Samogitian"": ""Chalva"", ""sh - Serbo-Croatian"": ""Alva"", ""sk - Slovak"": ""Chalva"", ""sl - Slovenian"": ""Halva"", ""so - Somali"": ""Xalwo"", ""sq - Albanian"": ""Hallva"", ""sr - Serbian"": ""Алва"", ""sv - Swedish"": ""Halva"", ""ta - Tamil"": ""அல்வா"", ""te - Telugu"": ""హల్వా"", ""tg - Tajik"": ""Ҳалво"", ""th - Thai"": ""แฮลวอ"", ""tr - Turkish"": ""Helva"", ""tt - Tatar"": ""Xälwä"", ""tyv - Tuvinian"": ""Халва"", ""ug - Uyghur"": ""Halva"", ""uk - Ukrainian"": ""Халва"", ""ur - Urdu"": ""حلوا"", ""uz - Uzbek"": ""Holva"", ""wuu - Wu"": ""哈尔瓦酥糖"", ""xmf - Mingrelian"": ""ჰალვა"", ""yue - Cantonese"": ""芝麻蜜餅"", ""zh - Chinese"": ""哈爾瓦酥糖""}"
2468,Dragée,https://en.wikipedia.org/wiki/Drag%C3%A9e,"{""ar - Arabic"": ""ملبس"", ""arz - Egyptian Arabic"": ""ملبس"", ""ca - Catalan"": ""Confit"", ""da - Danish"": ""Dragé"", ""de - German"": ""Dragee"", ""el - Greek"": ""Κουφέτο"", ""eo - Esperanto"": ""Draĝeo"", ""es - Spanish"": ""Peladilla"", ""et - Estonian"": ""Dražee"", ""eu - Basque"": ""Azukre-arbendol"", ""fr - French"": ""Dragée"", ""he - Hebrew"": ""דרז'ה"", ""hy - Armenian"": ""Դրաժե"", ""io - Ido"": ""Drajeo"", ""it - Italian"": ""Confetto"", ""ja - Japanese"": ""ドラジェ"", ""jv - Javanese"": ""Dragée"", ""kk - Kazakh"": ""Драже"", ""ko - Korean"": ""드라제"", ""la - Latin"": ""Dulciolum"", ""lb - Luxembourgish"": ""Dragée"", ""lmo - Lombard"": ""Benis"", ""nb - Norwegian Bokmål"": ""Dragé"", ""nl - Dutch"": ""Dragee"", ""nn - Norwegian Nynorsk"": ""Dragé"", ""ru - Russian"": ""Драже"", ""sl - Slovenian"": ""Draže"", ""sv - Swedish"": ""Dragé"", ""uk - Ukrainian"": ""Драже""}"
2469,Sopa de cacahuete,https://es.wikipedia.org/wiki/Sopa_de_cacahuete,"{""ar - Arabic"": ""حساء الفول السوداني"", ""en - Inggeris"": ""Peanut soup"", ""fr - French"": ""Soupe d'arachides"", ""ha - Hausa"": ""Miyar Gyaɗa"", ""ig - Igbo"": ""Ofe Mkpụrụ Ahuekere"", ""jv - Javanese"": ""Sop kacang"", ""ko - Korean"": ""땅콩 수프"", ""nl - Dutch"": ""Pindasoep"", ""ru - Russian"": ""Арахисовый суп"", ""uk - Ukrainian"": ""Арахісовий суп""}"
2470,Kilishi,https://en.wikipedia.org/wiki/Kilishi,"{""bn - Bangla"": ""কিলিশি"", ""cs - Czech"": ""Kilishi"", ""de - German"": ""Kilishi"", ""fa - Persian"": ""کیلیشی"", ""fr - French"": ""Kilichi"", ""ha - Hausa"": ""Kilishi"", ""ig - Igbo"": ""Kilishi"", ""jv - Javanese"": ""Kilishi"", ""uk - Ukrainian"": ""Кіліші""}"
2471,Koba,https://en.wikipedia.org/wiki/Koba_(sweet),"{""en-simple - Simple English"": ""Koba"", ""es - Spanish"": ""Koba"", ""lfn - Lingua Franca Nova"": ""Koba"", ""sw - Swahili"": ""Chakula cha koba""}"
2472,Frittata,https://en.wikipedia.org/wiki/Frittata,"{""ar - Arabic"": ""فرتاتة"", ""arz - Egyptian Arabic"": ""فريتاتا"", ""ca - Catalan"": ""Frittata"", ""cs - Czech"": ""Frittata"", ""de - German"": ""Frittata"", ""el - Greek"": ""Φριτάτα"", ""es - Spanish"": ""Frittata"", ""fa - Persian"": ""فریتاتا"", ""fi - Finnish"": ""Frittata"", ""fr - French"": ""Frittata"", ""he - Hebrew"": ""פריטטה"", ""hy - Armenian"": ""Ֆրիտատա"", ""hyw - Western Armenian"": ""Ֆրիթաթա"", ""id - Indonesian"": ""Frittata"", ""it - Italian"": ""Frittata"", ""ja - Japanese"": ""フリッタータ"", ""jv - Javanese"": ""Frittata"", ""ko - Korean"": ""프리타타"", ""la - Latin"": ""Frictata"", ""mk - Macedonian"": ""Фритата"", ""ms - Malay"": ""Frittata"", ""nb - Norwegian Bokmål"": ""Frittata"", ""nl - Dutch"": ""Frittata"", ""pt - Portuguese"": ""Frittata"", ""ru - Russian"": ""Фриттата"", ""sr - Serbian"": ""Фритата"", ""sv - Swedish"": ""Frittata"", ""uk - Ukrainian"": ""Фритата"", ""vec - Venetian"": ""Fortaja"", ""yue - Cantonese"": ""意大利蛋餅"", ""zh - Chinese"": ""義大利煎蛋""}"
2473,Assidat Zgougou,https://en.wikipedia.org/wiki/Assidat_Zgougou,"{""ar - Arabic"": ""عصيدة الزقوقو"", ""arz - Egyptian Arabic"": ""عصيدة الزقوقو"", ""da - Danish"": ""Assidat zgougou"", ""de - German"": ""Assidat zgougou"", ""fr - French"": ""Assidat zgougou"", ""ig - Igbo"": ""Assidat Zgougou"", ""it - Italian"": ""Assidat zgougou"", ""jv - Javanese"": ""Assidat zgougou"", ""sv - Swedish"": ""Assidat zgougou""}"
2474,Bambalouni,https://en.wikipedia.org/wiki/Bambalouni,"{""ar - Arabic"": ""بمبالوني"", ""ca - Catalan"": ""Bambaloni"", ""el - Greek"": ""Μπαμπαλόνι"", ""es - Spanish"": ""Bambaloni"", ""fr - French"": ""Bambalouni"", ""ig - Igbo"": ""Bambalouni"", ""ko - Korean"": ""밤발로니"", ""uk - Ukrainian"": ""Бамбалуні""}"
2475,Caponata,https://en.wikipedia.org/wiki/Caponata,"{""ca - Catalan"": ""Caponata"", ""cs - Czech"": ""Caponata"", ""de - German"": ""Caponata"", ""eo - Esperanto"": ""Kaponato"", ""es - Spanish"": ""Caponata"", ""eu - Basque"": ""Caponata"", ""fi - Finnish"": ""Caponata"", ""fr - French"": ""Caponata"", ""he - Hebrew"": ""קפונאטה"", ""it - Italian"": ""Caponata"", ""ja - Japanese"": ""カポナータ"", ""jv - Javanese"": ""Caponata"", ""ko - Korean"": ""카포나타"", ""nl - Dutch"": ""Caponata"", ""pl - Polish"": ""Caponata"", ""pt - Portuguese"": ""Caponata"", ""ru - Russian"": ""Капоната"", ""scn - Sicilian"": ""Capunata"", ""sv - Swedish"": ""Caponata"", ""uk - Ukrainian"": ""Капоната"", ""uz - Uzbek"": ""Kaponata""}"
2476,Mechouia salad,https://en.wikipedia.org/wiki/Mechouia_salad,"{""ar - Arabic"": ""سلاطة مشوية"", ""da - Danish"": ""Salat mechouia"", ""de - German"": ""Mechouia-Salat"", ""es - Spanish"": ""Salāṭa mashwía"", ""fr - French"": ""Slata méchouia"", ""ig - Igbo"": ""Salad Mechouia"", ""it - Italian"": ""Mechouia"", ""jv - Javanese"": ""Salad mechouia"", ""ko - Korean"": ""슬라타 므슈위야"", ""pl - Polish"": ""Mechouia"", ""ru - Russian"": ""Мешуя"", ""sv - Swedish"": ""Mechouia"", ""uk - Ukrainian"": ""Машвія""}"
2477,Fricasse,https://en.wikipedia.org/wiki/Fricasse,"{""ar - Arabic"": ""فريكسي"", ""ca - Catalan"": ""Fricassé"", ""el - Greek"": ""Φρικασσέ"", ""fr - French"": ""Fricassé"", ""he - Hebrew"": ""פריקסה תוניסאי"", ""hu - Hungarian"": ""Frikasszé"", ""id - Indonesian"": ""Fricassé"", ""ig - Igbo"": ""Fricasse"", ""ja - Japanese"": ""フリカッセ"", ""nl - Dutch"": ""Fricassé"", ""pl - Polish"": ""Fricassé"", ""sv - Swedish"": ""Fricassé"", ""uk - Ukrainian"": ""Фрікассе""}"
2478,Caravane cheese,https://en.wikipedia.org/wiki/Caravane_cheese,"{""fr - French"": ""Caravane"", ""pt - Portuguese"": ""Caravane""}"
2479,Lauzinaj,https://en.wikipedia.org/wiki/Lauzinaj,"{""fa - Persian"": ""لوزینه"", ""tr - Turkish"": ""Levzine""}"
2480,Caruru,https://en.wikipedia.org/wiki/Caruru_(food),"{""eo - Esperanto"": ""Karuruo"", ""es - Spanish"": ""Caruru"", ""it - Italian"": ""Caruru"", ""jv - Javanese"": ""Caruru"", ""ko - Korean"": ""카루루"", ""pl - Polish"": ""Caruru"", ""pt - Portuguese"": ""Caruru""}"
2481,Fish ball,https://en.wikipedia.org/wiki/Fish_ball,"{""cdo - Mindong"": ""Ngṳ̀-uòng"", ""de - German"": ""Fiskeboller"", ""en-simple - Simple English"": ""Fish ball"", ""es - Spanish"": ""Bola de pescado"", ""fa - Persian"": ""ماهی قل‌قلی"", ""fi - Finnish"": ""Kalapyörykkä"", ""fr - French"": ""Boulette de poisson"", ""hak - Hakka Chinese"": ""Ǹg-yèn"", ""hy - Armenian"": ""Ձկան գնդիկներ"", ""id - Indonesian"": ""Bakso ikan"", ""it - Italian"": ""Polpette di pesce"", ""ja - Japanese"": ""つみれ"", ""jv - Javanese"": ""Bakso iwak"", ""ko - Korean"": ""생선 완자"", ""nb - Norwegian Bokmål"": ""Fiskeboller"", ""ru - Russian"": ""Рыбные шарики"", ""sv - Swedish"": ""Fiskbullar"", ""sw - Swahili"": ""Kababu za samaki"", ""th - Thai"": ""สึมิเระ"", ""tl - Tagalog"": ""Pisbol"", ""tr - Turkish"": ""Balık köftesi"", ""uk - Ukrainian"": ""Рибні кульки"", ""ur - Urdu"": ""فش بالز"", ""vi - Vietnamese"": ""Cá viên"", ""yue - Cantonese"": ""魚蛋"", ""zh - Chinese"": ""鱼丸""}"
2482,Catatos,https://en.wikipedia.org/wiki/Catatos,"{""pt - Portuguese"": ""Catato"", ""vi - Vietnamese"": ""Catatos""}"
2483,Kissuto rombo,https://en.wikipedia.org/wiki/Kissuto_rombo,{}
2484,Bariis iskukaris,https://en.wikipedia.org/wiki/Bariis_iskukaris,"{""en-simple - Simple English"": ""Bariis iskukaris"", ""ig - Igbo"": ""Bariis iskukaris"", ""jv - Javanese"": ""Bariis iskukaris"", ""ko - Korean"": ""바리스 이스쿠카리스"", ""so - Somali"": ""Bariis iskukaris"", ""sw - Swahili"": ""Bariis Iskukaris""}"
2485,Maboké,https://en.wikipedia.org/wiki/Mabok%C3%A9,"{""en-simple - Simple English"": ""Maboké"", ""sw - Swahili"": ""Maboké""}"
2486,Sangah,https://en.wikipedia.org/wiki/Sangah,"{""ig - Igbo"": ""Sangah""}"
2487,Sabaayad,https://en.wikipedia.org/wiki/Sabaayad,"{""arz - Egyptian Arabic"": ""سباياد"", ""ha - Hausa"": ""Sabaayad"", ""ig - Igbo"": ""Sabaayad"", ""so - Somali"": ""Sabaayad""}"
2488,Tzimmes,https://en.wikipedia.org/wiki/Tzimmes,"{""az - Azerbaijani"": ""Çimes"", ""be - Belarusian"": ""Цымес"", ""be-tarask - Belarusian (Taraškievica orthography)"": ""Цымес"", ""de - German"": ""Zimmes"", ""es - Spanish"": ""Tzimmes"", ""fa - Persian"": ""تسویمس"", ""he - Hebrew"": ""צימעס"", ""hy - Armenian"": ""Ցիմես"", ""ja - Japanese"": ""ツィメス"", ""pl - Polish"": ""Cymes"", ""pt - Portuguese"": ""Tzimmes"", ""ru - Russian"": ""Цимес"", ""uk - Ukrainian"": ""Цимес""}"
2489,Sabich,https://en.wikipedia.org/wiki/Sabich,"{""ar - Arabic"": ""صبيحة"", ""cy - Welsh"": ""Sabich"", ""de - German"": ""Sabich"", ""el - Greek"": ""Σαμπίτς"", ""eo - Esperanto"": ""Sabiĥo"", ""es - Spanish"": ""Sabich"", ""et - Estonian"": ""Sabihh"", ""fa - Persian"": ""سابیچ"", ""fr - French"": ""Sabich"", ""he - Hebrew"": ""סביח"", ""id - Indonesian"": ""Sabich"", ""jv - Javanese"": ""Sabich"", ""pl - Polish"": ""Sabich"", ""ru - Russian"": ""Сабих"", ""uk - Ukrainian"": ""Сабіх"", ""uz - Uzbek"": ""Sabih""}"
2490,Bamba,https://en.wikipedia.org/wiki/Bamba_(snack),"{""ar - Arabic"": ""بامبا"", ""cs - Czech"": ""Křupky"", ""de - German"": ""Erdnussflips"", ""en-simple - Simple English"": ""Bamba"", ""es - Spanish"": ""Erdnussflips"", ""he - Hebrew"": ""במבה"", ""id - Indonesian"": ""Bamba"", ""ja - Japanese"": ""バンバ"", ""ms - Malay"": ""Bamba"", ""pt - Portuguese"": ""Bamba"", ""ru - Russian"": ""Бамба"", ""sk - Slovak"": ""Arašidové chrumky"", ""uk - Ukrainian"": ""Бамба""}"
2491,Amba,https://en.wikipedia.org/wiki/Amba_(condiment),"{""ar - Arabic"": ""عمبة"", ""eo - Esperanto"": ""Ambao"", ""es - Spanish"": ""Amba"", ""fr - French"": ""Amba"", ""he - Hebrew"": ""עמבה"", ""id - Indonesian"": ""Amba"", ""it - Italian"": ""Amba"", ""jv - Javanese"": ""Amba"", ""pt - Portuguese"": ""Amba"", ""sv - Swedish"": ""Amban""}"
2492,Laffa,https://en.wikipedia.org/wiki/Laffa,"{""jv - Javanese"": ""Laffa"", ""tr - Turkish"": ""Laffa"", ""uz - Uzbek"": ""Lafa""}"
2493,Malewa,https://en.wikipedia.org/wiki/Malewa,"{""az - Azerbaijani"": ""Maleva"", ""fr - French"": ""Malewa""}"
2494,Apio,https://en.wikipedia.org/wiki/Apio_(appetizer),"{""he - Hebrew"": ""אפיו"", ""ja - Japanese"": ""アピオ"", ""ru - Russian"": ""Апио""}"
2495,Israeli couscous,https://en.wikipedia.org/wiki/Israeli_couscous,"{""ar - Arabic"": ""بتيتيم"", ""arz - Egyptian Arabic"": ""مفتول"", ""bg - Bulgarian"": ""Птитим"", ""cs - Czech"": ""Ptitim"", ""de - German"": ""Ptitim"", ""es - Spanish"": ""Ptitim"", ""fa - Persian"": ""پتیتیم"", ""he - Hebrew"": ""פתיתים"", ""id - Indonesian"": ""Ptitim"", ""it - Italian"": ""Ptitim"", ""jv - Javanese"": ""Ptitim"", ""nb - Norwegian Bokmål"": ""Israelsk couscous"", ""ru - Russian"": ""Птитим"", ""uk - Ukrainian"": ""Птітім""}"
2496,Carrot cake,https://en.wikipedia.org/wiki/Carrot_cake,"{""ar - Arabic"": ""كعكة الجزرة"", ""bn - Bangla"": ""গাজরের কেক"", ""cy - Welsh"": ""Teisen foron"", ""de - German"": ""Rüeblitorte"", ""el - Greek"": ""Κέικ καρότου"", ""en-simple - Simple English"": ""Carrot cake"", ""es - Spanish"": ""Pastel de zanahoria"", ""fa - Persian"": ""کیک هویج"", ""fr - French"": ""Gâteau aux carottes"", ""gl - Galician"": ""Torta de cenoria"", ""gsw - Alemannic"": ""Rüeblitorte"", ""he - Hebrew"": ""עוגת גזר"", ""hy - Armenian"": ""Գազարով տորթ"", ""it - Italian"": ""Torta di carote"", ""ja - Japanese"": ""キャロットケーキ"", ""jv - Javanese"": ""Kuwé wortel"", ""ka - Georgian"": ""სტაფილოს ნამცხვარი"", ""ko - Korean"": ""당근 케이크"", ""nb - Norwegian Bokmål"": ""Gulrotkake"", ""nl - Dutch"": ""Worteltaart"", ""pl - Polish"": ""Ciasto marchewkowe"", ""pt - Portuguese"": ""Bolo de cenoura"", ""ru - Russian"": ""Морковный торт"", ""sv - Swedish"": ""Morotskaka"", ""tn - Tswana"": ""Carrot cake"", ""tr - Turkish"": ""Havuçlu kek"", ""uk - Ukrainian"": ""Морквяний торт"", ""ur - Urdu"": ""گاجر کیک"", ""vi - Vietnamese"": ""Bánh cà rốt"", ""yue - Cantonese"": ""紅蘿蔔蛋糕"", ""zh - Chinese"": ""胡蘿蔔蛋糕""}"
2497,Kikomando,https://en.wikipedia.org/wiki/Kikomando,"{""fr - French"": ""Kikomando"", ""ig - Igbo"": ""Kikomando""}"
2498,Krembo,https://en.wikipedia.org/wiki/Krembo,"{""it - Italian"": ""Krembo"", ""jv - Javanese"": ""Krèmbo""}"
2499,Chipsi mayai,https://en.wikipedia.org/wiki/Chipsi_mayai,"{""fr - French"": ""Zege"", ""sw - Swahili"": ""Chipsi mayai"", ""zh - Chinese"": ""坦尚尼亞薯條蛋餅""}"
2500,Carrot salad,https://en.wikipedia.org/wiki/Carrot_salad,"{""bn - Bangla"": ""গাজরের সালাদ"", ""de - German"": ""Karottensalat"", ""fa - Persian"": ""سالاد هویج"", ""id - Indonesian"": ""Selada wortel"", ""ja - Japanese"": ""ニンジンサラダ"", ""jv - Javanese"": ""Salad wortel"", ""ko - Korean"": ""당근 샐러드"", ""zh - Chinese"": ""胡蘿蔔沙拉""}"
2501,Carrot pudding,https://en.wikipedia.org/wiki/Carrot_pudding,"{""bn - Bangla"": ""গাজরের পুডিং"", ""el - Greek"": ""Πουτίγκα καρότου"", ""es - Spanish"": ""Budín de zanahoria"", ""fa - Persian"": ""پودینگ هویج"", ""it - Italian"": ""Pudding di carote"", ""ja - Japanese"": ""ニンジンプリン"", ""jv - Javanese"": ""Pudhing wortel"", ""pa - Punjabi"": ""ਗਾਜਰ ਪੁਡਿੰਗ"", ""ru - Russian"": ""Морковный пудинг"", ""uk - Ukrainian"": ""Морквяний пудинг"", ""yue - Cantonese"": ""紅蘿蔔布甸""}"
2502,Carrot soup,https://en.wikipedia.org/wiki/Carrot_soup,"{""ar - Arabic"": ""شوربة الجزر"", ""bn - Bangla"": ""গাজরের স্যুপ"", ""de - German"": ""Möhrensuppe"", ""fi - Finnish"": ""Porkkanakeitto"", ""fr - French"": ""Potage de Crécy"", ""hi - Hindi"": ""गाजर का सूप"", ""id - Indonesian"": ""Sup wortel"", ""ja - Japanese"": ""ニンジンスープ"", ""jv - Javanese"": ""Sop wortel"", ""lt - Lithuanian"": ""Morkienė"", ""nl - Dutch"": ""Wortelsoep"", ""ru - Russian"": ""Морковный суп"", ""sgs - Samogitian"": ""Markīnė"", ""ta - Tamil"": ""கேரட் சூப்"", ""th - Thai"": ""ซุปแคร์รอต"", ""uz - Uzbek"": ""Sabzi sho‘rvasi"", ""vi - Vietnamese"": ""Xúp cà rốt"", ""yue - Cantonese"": ""紅蘿蔔湯"", ""zh - Chinese"": ""胡蘿蔔湯""}"
2503,Rolex,https://en.wikipedia.org/wiki/Rolex_(food),"{""cs - Czech"": ""Rolex"", ""es - Spanish"": ""Rolex"", ""fr - French"": ""Rolex"", ""ig - Igbo"": ""Rolex""}"
2504,Hutspot,https://en.wikipedia.org/wiki/Hutspot,"{""de - German"": ""Hutspot"", ""es - Spanish"": ""Hutspot"", ""fi - Finnish"": ""Hutspot"", ""fr - French"": ""Hutspot"", ""fy - Western Frisian"": ""Oranjerats"", ""he - Hebrew"": ""הוטספוט"", ""hy - Armenian"": ""Հյուցպոտ"", ""id - Indonesian"": ""Hutspot"", ""ja - Japanese"": ""ヒュッツポット"", ""jv - Javanese"": ""Hutspot"", ""nl - Dutch"": ""Hutspot"", ""pl - Polish"": ""Hutspot"", ""pt - Portuguese"": ""Hutspot"", ""ru - Russian"": ""Гюцпот"", ""uk - Ukrainian"": ""Гюцпот""}"
