Relation	TweetId	Text	English
0	1702255257756090630	Ego čipsi this, Ego čipsi that Kur ir šie te brīnumi? https://t.co/C5oF4TCYuS	Ego chips this, Ego chips that Where are these miracles here? https://t.co/C5oF4TCYuS
2	1702300360252031395	Esmu bijusi tik aizņemta ar cepšanos par valdības deklarāciju, ka neesmu parādījusi savas arvien garšīgās Zvaigzne Cafe pusdienu izvēles. Tomātu un bazilika zupa ar bekonu šodien bija izcila vienkāršības un ekselences kombinācija. Tagad back to pasaules netaisnības. https://t.co/RQebL84oPQ	I've been so busy baking for a government declaration that I haven't shown my ever delicious Star Cafe lunch choices. Tomato and basil soup with bacon today was an outstanding combination of simplicity and excellence. Now back to the injustices of the world. https://t.co/RQebL84oPQ
0	1702302452949581828	Viens gaišs cilvēks tas @ABrigmanis no @ZZS_ , pamanīsies \"ij zivtiņu apēst, ij... eh, labi, tālāk neturpināšu\". https://t.co/aNefwOjs8T	One bright person this @ ABrigmanfrom @ZZS_ , will notice "ij fish eat, ij... eh, well, I won't go further ". https://t.co/aNefwOjs8T
0	1702303162332242239	Kamēr smalki ļaudis knibinās ap glauniem kruasāniem, vienkāršā tauta grauž rudzu maizīti ar puvušu sieru un vitamīniem piekož rudens veltes 🥲 https://t.co/Ld3gjCGfPC	While fine folk nibble around sleek croissants, the common people gnaw on a rye bread with rotten cheese and add vitamins to the autumn delicacy 🥲 https://t.co/Ld3gjCGfPC
0	1702303743025270959	Šodien pārtikas iegāde Biķernieku 37 vainagojās ar to, ka rīt jācep brieža gaļas kotletes un drīzumā jēru + skābēti kāposti. Par kotletēm (pelikānu tradīcijās) ziņojums atsevišķi. Fantastiskā saimniece labi prot savu arodu (bilde pēc veiksmīgās iepirkšanās) https://t.co/8NiY2RcLWy	Today, the purchase of food in Bikernieki 37 resulted in the need to bake venison meatballs and soon lamb + sauerkraut. A separate report on meatballs (in the Pelican tradition). Fantastic Host knows her craft well (photo after successful shopping) https://t.co/8NiY2RcLWy
0	1702335042998128957	@2N_ICEBOX Izskatās labi, ar gurķi un salātlapu nav mēģināts. Parasti taisu ar avocado sviesta vietā un Lāču maizi, vēl var piešaut lokus. https://t.co/mzArolssC3	2N_ICEBOX Looks good, with cucumber and lettuce not tried. I usually make avocado instead of butter and bear bread, you can still make bows. https://t.co/mzArolssC3
0	1702339809446944826	@nenormamma Umm, bez kritikas, katrs dara, kā grib, bet, varbūt, tā vītinātā vietā sacept vistas gaļas gabaliņus vai cūkgaļas \"čipsīšus\" uz pannas? + viņš nav mazliet ass? Vēl ir tādas mocarellas siera bumbiņas mazas, ja garšo, ko arī var ielikt, ar plūmjtomātiņiem, pat negriežot. https://t.co/xZNwHHi8im	abnormality Umm, without criticism, everyone does what they want, but, maybe, in its wilted place, fry chicken pieces or pork "chips" in a pan? + he's not a bit sharp? There are also small balls of mozzarella cheese, if you like, which can also be put in, with plum tomatoes, without even turning. https://t.co/xZNwHHi8im
0	1702351032091615724	Jūs jau zināt, ka man garšo veselīgas lietas, tāpēc gribu padalīties, ka #Lidl garšīgie 0,5l kefīriņi ar 30% atlaidi, derīgums līdz 01.10. #navsadarbiba https://t.co/2TrQHUiQuo	You already know that I like healthy things, so I want to share that #Lidl delicious 0.5l kefir with a 30% discount, valid until 01.10. #nocooperation https://t.co/2TrQHUiQuo
2	1702363546355478760	Jā, protams, te jau neinfluencē...Tāpēc šovakar vakariņas Pho zupiņa:) https://t.co/w8gnz7Ye9x	Yes, of course, it's not influenced here...So tonight's dinner for Pho soup:) https://t.co/w8gnz7Ye9x
0	1702374330976338094	Šaubos, ka viņš mani vedīs ēst saldējumu un vizināt pa karuseļiem🍦 https://t.co/CRsDJ3IROI	I doubt that he will take me to eat ice cream and visit carousels🍦 https://t.co/CRsDJ3IROI
2	1702381705435422939	Kā ir pareizāk — sēnes nogriezt ar nazi vai vienkārši izlauzt no zemes? https://t.co/qCzWlDDoGV https://t.co/S4GIViePn0	How is it more correct to cut mushrooms with a knife or just break them out of the ground? https://t.co/qCzWlDDoGV https://t.co/S4GIViePn0
2	1702386083894264126	4. Akustā zupa (kalte Randensuppe mit Sauerrahm und Dill) und Schaschlik (grillierter Spiess mit Schweinefleisch) 5. Pīrāgi (Brötchen mit Speck-Zwiebel-Füllung) 6. Kārums (Quarksüssigkeit, erhältlich in verschiedenen Variationen) 7. Napoleonkuchen (Schichtkuchen mit Brösmeli) https://t.co/1WpzBIKQ1z	4. Acoustic soup (dryer Randensuppe mit Sauerrahm und Dill) und Schaschlik (grillierter Spiess mit Schweinefleisch) 5. Pies (Brötchen mit Speck-Zwiebel-Füllung) 6. Kārums (Quarksüssigkeit, erhältlich in verschiedenen Variationen) 7. Napoleonkuchen (Schichtkuchen mit Brösmeli) https://t.co/1WpzBIKQ1z
0	1702396149057916996	@LLobotomija @Kikimoons Vājš raksturs 🤷‍♀️ Ielidināju miskastē. Pārvērtēju savas spējas,piešaujot padaudz Carolina Reaper .🔥🔥🔥 Pašreiz mierinu sevi ēdot Siguldas maiznieks keksiņu😀 https://t.co/iv9TiicgqW	LLobotomy @ KikimoonsWeak character I put 🤷‍♀️ in the trash. I overestimated my abilities by shootinga little bit of Carolina Reaper .I 🔥🔥🔥 am currently consoling myself by eating a baker's cupcake in Sigulda😀 https://t.co/iv9TiicgqW
2	1702440741773930623	Piparmētru tēja &gt; sarkanvīns.🙏 https://t.co/uh5ymZu2id	Peppermint tea &gt; red wine.🙏 https://t.co/uh5ymZu2id
0	1702506037717151835	@The_Bumbuls @RalfsEilands Eksistē jau arī mazliet veselīgākas kūkas. Mans novērojums - jo veselīgāk izskatās kūka, jo ātrāk “pazūd”. https://t.co/Hnfzwv05KH	The_Ball @RalphEilands There are already some healthier cakes. My observation is that the healthier the cake looks, the faster it “disappears”. https://t.co/Hnfzwv05KH
0	1702551998686708211	Aļaskā ir nenormāli daudz sēnes un neviens viņas nelasa. Nezinu kas ir šīs (jo tā uz 100% pazīstu tikai gailenes lol neatņemiet pilsonību) un vai ir ēdamas? https://t.co/yR5GURwsEp	Alaska has an insane amount of mushrooms and no one reads them. I don't know what these are (because I only know chanterelles 100% of the time lol don't take away citizenship) and are they edible? https://t.co/yR5GURwsEp
0	1702570102837629243	Šorīt skumigas brokastis...🙈 naU bekona. 😭😭🤤🙈 https://t.co/ExT3vTDTSf	Sad breakfast this morning...🙈 naU bacon. 😭😭🤤🙈 https://t.co/ExT3vTDTSf
0	1702619257283227839	Pusdienas un deserts Tokijā☺️  Es to pameklēju internetā un paēdu pusdienas restorānā, kuru gribēju izmēģināt! Bija ļoti garšīgi! Tā bija lieliska atpūta man! 🍂🍨Jauku nedēļas nogali Tev visiem! https://t.co/mbJyNcqZz9 https://t.co/ThhFgfsFON	Lunch and dessert in Tokyo☺️  I looked it up online and ate lunch at a restaurant I wanted to try! It was very tasty! It was a great vacation for me! 🍂🍨Have a great weekend, everyone! https://t.co/mbJyNcqZz9 https://t.co/ThhFgfsFON
2	1702627316508119424	Kas apdraud kartupeļus septembrī? https://t.co/PUScnJLdaT https://t.co/08X5UrVZdQ	What are the risks for potatoes in September? https://t.co/PUScnJLdaT https://t.co/08X5UrVZdQ
3	1702627357901680716	Mācītājkaķene Keta:  – Klau, mācītāj! Tad mēs šodien ko - braucam kristīt, laulāt vai izvadīt?  Vai varbūt pa ceļam tos kartupeļus vēl  paņemam un vēl kādam ievedam? Peles ēd, tātad labi. Veikalā neredzēsi iegrauztus kartupeļus un ābolus. Šorīt atkal vienu pie kaudzēm noķēru. https://t.co/DbCmP6uQNK	Reverend Kat:  – Hey, Reverend! So are we going to baptize, marry, or leave today? Or are we picking up those potatoes along the way and importing them for someone else? Mice eat, so good. You won't see chewed potatoes and apples in the store. I caught one at the piles again this morning. https://t.co/DbCmP6uQNK
3	1702653497064206387	Automātu kafija https://t.co/M6wfPLTgzb	Machine coffee https://t.co/M6wfPLTgzb
0	1702667335608287363	Kamēr vieni cep valdību, es cepu bio pusdienas. https://t.co/4y0Qpy1hDc	While some bake the government, I bake a bio lunch. https://t.co/4y0Qpy1hDc
2	1702687684022464634	Esam priecīgi paziņot, ka durvis klientiem vērusi jaunā spēka stacija @Virsi_A Satekle (Satekles ielā 2, Rīgā). 🎉 Rīgas centra klientus sagaidīs plašs Viršu uzkodu un citu produktu sortiments, kā arī vienmēr spēcinošā Viršu kafija! https://t.co/6VduEEAQHA	We are happy to announce that the new power station @ Virsi_A Satekle (Satekles Street 2, Riga) has opened its doors to customers. A wide assortment of Heather snacks and other products, as well as the ever-strengthening Heather coffee will welcome the customers of the centre of🎉 Riga! https://t.co/6VduEEAQHA
0	1702694555898806388	Šogad daudz sēnes. https://t.co/Lder3uqGus	Lots of mushrooms this year. https://t.co/Lder3uqGus
0	1702698335881089189	Tātad… sacīts, darīts 😁 uzcepu ar vīnogām. Principā nav slikti, vīnogas pēc tekstūras kā kompota ķirši. Mīnuss, ka ir kauliņi. Garša vienkārši salda. Eksperiments izdevies, bet citas reizes pieturēšos pie standarta augļu izvēles. https://t.co/ayVIyNQUsr	So… said, done 😁 baked with grapes. In principle, not bad, grapes by texture like compote cherries. The downside is that there are dice. The taste is simply sweet. The experiment succeeded, but other times I will stick to the standard fruit selection. https://t.co/ayVIyNQUsr
0	1702698630786720172	Jāskrien mājā ēst torti, @pepija izcepusi ar mīnuskalorijām. https://t.co/Xn1jGDpx8v	You have to run around the house to eat cake, @ pepi is baked with minuscule calories. https://t.co/Xn1jGDpx8v
2	1702753616094695496	Ko mums labu šodien dod pusdienās? Dārzeņu suflē, penne rigatti ar liellopa gaļas ragū, augļu salāti un ūdens 😎 https://t.co/zHD8cAnoOB	What's good for us for lunch today? Vegetable soufflé, penne rigatti with beef horn, fruit salad and water 😎 https://t.co/zHD8cAnoOB
0	1702756735906148846	@LLobotomija @MrMadis ! Bet tas from scratch nozīmē, ka process nav ātrs. Kādu brīdi nāksies gaidīt. Ilgāk nekā citus ēdienus. Tas Tev nebūs pusdienās ieskriet 🤭 https://t.co/XR7ANsGv9c	LLobotomy @MrMadis ! But this from scratch means that the process is not fast. You'll have to wait for a while. Longer than other dishes. You won't have to run into https://t.co/XR7ANsGv9c 🤭 for lunch
0	1702757628076564763	Es ienīstu EGO čipšus!!! Paciņas izmērs ir PERFEKTS vienam cilvēkam, vienam vakaram! 🫶Un tā jau kuro vakaru pēc kārtas es našķojos. Labi, ka peldkostīmu sezona ir beigusies.🙈😁 https://t.co/osxTZi2GeR	I hate EGO-CHIPS!!! The size of the sachet is PERFECT for one person, one evening! 🫶And so, for the evening in a row, I was snacking. It's good that swimsuit season is over.🙈😁 https://t.co/osxTZi2GeR
0	1702763258967363901	@Murr_berg Ne gluži https://t.co/Y3UraCdQUa Šī ir 126 gadus veca high-end vieta. Te ir samērīgi cenots pusdienu piedāvājums ēdot pie bāra, bet vakarā te paēst ir ap 50 EUR uz galviņu. Nāk te pārsvarā business executives pa dienu pusdienās, vakarā tad tā publika dažādāka. https://t.co/PG6xUx8AUS	Murr_berg Not quite https://t.co/Y3UraCdQUa This is a 126-year-old high-end place. Here is a reasonably priced lunch offer while eating at the bar, but in the evening here to eat is about 50 EUR per head. Comes here mostly business executives during the day for lunch, in the evening then its audience is more diverse. https://t.co/PG6xUx8AUS
0	1702774087418855564	@EsEsmuTuEsmuEs Šī kombene… Choco shellos kā tādās mazās šokolādes bļodiņās sapildās  Dino pops with honey maigs kā vasaras ziedu medus… https://t.co/AGJ57MgWgu	I 'mI 'mI 'mI 'mI 'm This Harvester… Choco shellos like small chocolate bowls heat up  Dino pops with honey soft like summer flower honey… https://t.co/AGJ57MgWgu
0	1702779597073338433	@riigasiedzimtaa @mednieks2 Ješka=jenotsuns (tas pašreiz ēd visu!); un tā 3. varbūt \"velk\" uz tādu kā bildē? Sniegā jau izskatās platāka... https://t.co/ak3LTegGzW	yeshka =raccoon dog (it eats everything right now!); and so 3. maybe "drag" to something like the one in the photo? The snow already looks wider... https://t.co/ak3LTegGzW
0	1702805166078980524	@IvetaBuike Polly ir vairāku garšu. Šitais konkrētais nav mēģināts. Zaļie saldumi ar punšu ir dievīgi. https://t.co/DzwKjEaJtA	IvetaBuike Polly has several flavors. This particular one has not been attempted. Green sweets with punch are divine. https://t.co/DzwKjEaJtA
0	1702806737252671658	@tantuce Ja? Un kas ar to Princeses kūku? Garšīga? https://t.co/sqhkLJZhdj	auntie Ya? And what about that Princess cake? Delicious? https://t.co/sqhkLJZhdj
0	1702808973273903445	@IvetaBuike Šitās tās bumbiņas. Cita garša, bet gan jau nekas https://t.co/Ae11vn0RPv	IvetaBuike These balls. A different taste, but nothing https://t.co/Ae11vn0RPv
2	1702925708484313129	Atsākušās skolas gaitas, kas ievieš korekcijas dienas ritmā. Ja vasarā varēja pamosties pat desmitos, tagad šur tur pirmā stunda sākas deviņos, pat astoņos. Gulēt līdz pēdējam mirklim un tad skriet uz skolu? “Nē, brokastis ir jāpaēd!” teic uztura speciāliste Lizete Puga.… https://t.co/TcQw7XNrO2 https://t.co/GJMP2OxWHA	School has resumed, introducing adjustments to the rhythm of the day. If you could wake up even at ten in the summer, now here and there the first hour starts at nine, even at eight. Sleep until the last moment and then run to school? “No, you have to eat breakfast!” says nutritionist Lizete Puga.… https://t.co/TcQw7XNrO2 https://t.co/GJMP2OxWHA
0	1702928969752870931	Šķiet, sēnes teju, teju teiks - paldies, šitā nē, tiksimies citugad! https://t.co/rWwDe2iC37	It seems that mushrooms are almost there, almost they will say - thank you, no, I'll see you next year! https://t.co/rWwDe2iC37
0	1702931801755238854	Kad es taisu brīvdienu brokastis:) https://t.co/PukI6AFSYU https://t.co/tOK3z7Qm4N	When I make my holiday breakfast:) https://t.co/PukI6AFSYU https://t.co/tOK3z7Qm4N
3	1702932414392103290	Brokastis ēd!  Nu ēd, ēd!!! https://t.co/6MTsMEXhj1	Breakfast eats! Eat now, eat now!!! https://t.co/6MTsMEXhj1
0	1702944289368449233	@Lato_Lapsa Mežā gan jau iemītnieki uz šuhera. Gaida, ka sēņu laupītājs krosiņu skries 😅 https://t.co/ZA8CQ4DicG	Lato_Fox In the forest already inhabitants on the shuhera. Expecting a mushroom robber to run a crossover at 😅 https://t.co/ZA8CQ4DicG
2	1702951855909687428	Aizej uz pilsētas kanālu un pabaro pīles ar maizi. Varbūt, tu kādreiz kļūsi par bezpajumtnieku un sāksi viņas ķert un ēst. Baro pīles - investē nākotni. https://t.co/3PwHq4c8Uo	Go to the city canal and feed the ducks with bread. Maybe someday you'll become homeless and start catching and eating them. Feed the Ducks - Invest in the Future. https://t.co/3PwHq4c8Uo
0	1702958181339558380	Wow!🤯  Reģistrēto komandu skaits tuvojas 1⃣0⃣0⃣ - CS komandas Latvijā gluži kā sēnes pēc lietus!😁  Kuras 2⃣ komandas no pirmās atlases ir jūsu favorīti? https://t.co/FBJBahMgAZ	Wow! The number of🤯  registered teams is approaching 1 00- CS teams in Latvia just like mushrooms after the rain!😁  Which 2teams from the first selection are your favorites? https://t.co/FBJBahMgAZ
0	1702982951732969479	un visam šim apakšā vēl ir ķiršu-ābolu maizīte🤤 https://t.co/BPq5f1kPTb	and all this still has a cherry-apple bread at the bottom🤤 https://t.co/BPq5f1kPTb
0	1702993410599096569	Jūs taču jau esat ceļā uz Penkuli, vai ne? Saimnieks gaida, avenes gaida, pusdienas top! 🌞 https://t.co/KzqqF232tp	You're on your way to Pencil, aren't you? Host is waiting, raspberries are waiting, lunch is coming! 🌞 https://t.co/KzqqF232tp
0	1702998654103982501	Domāju, ka Užavas zivju tirgus būs četri auto pie pagastmājas, bet tas izradās jauks un dikti apmeklēts pasākums. Sapirkos zivis un to izstrādajumus kādam laikam. Vēl var pagūt nopirkt kād butiņ un uzēst zivj zup. https://t.co/tXESr4pdOW	I think that the fish market in Užava will be four cars near the parish, but it turned out to be a nice and drastically attended event. I bought fish and fish products for a while. You can still buy some butts and eat fish soup. https://t.co/tXESr4pdOW
